SalesOrderID,SalesOrderDetailID,ProductID,UnitPrice,OrderQty,SalesAmount,ModifiedDate,CustomerID,City,StateProvince,CountryName
44133,2028,762,419.4589,3,1258.3767,8/1/2011,29715,Memphis,Tennessee,United States
44283,2201,762,419.4589,5,2097.2945,8/31/2011,29994,Toronto,Ontario,Canada
44285,2250,743,714.7043,2,1429.4086,8/31/2011,29898,Seattle,Washington,United States
44285,2251,748,722.5949,4,2890.3796,8/31/2011,29898,Seattle,Washington,United States
44288,2281,770,419.4589,3,1258.3767,8/31/2011,29614,Richmond,British Columbia,Canada
44288,2292,762,419.4589,6,2516.7534,8/31/2011,29614,Richmond,British Columbia,Canada
44292,2307,770,419.4589,3,1258.3767,8/31/2011,29973,Port Huron,Michigan,United States
44293,2323,762,419.4589,1,419.4589,8/31/2011,29844,Plaistow,New Hampshire,United States
44295,2346,770,419.4589,1,419.4589,8/31/2011,29596,Ottawa,Ontario,Canada
44298,2405,762,419.4589,1,419.4589,8/31/2011,29824,Montreal,Quebec,Canada
44298,2406,770,419.4589,1,419.4589,8/31/2011,29824,Montreal,Quebec,Canada
44298,2412,722,178.5808,2,357.1616,8/31/2011,29824,Montreal,Quebec,Canada
44299,2421,770,419.4589,1,419.4589,8/31/2011,29889,Monrovia,California,United States
44299,2442,758,874.794,3,2624.382,8/31/2011,29889,Monrovia,California,United States
44300,2450,758,874.794,4,3499.176,8/31/2011,29761,Mississauga,Ontario,Canada
44301,2453,722,178.5808,2,357.1616,8/31/2011,29489,Modesto,California,United States
44301,2470,760,419.4589,1,419.4589,8/31/2011,29489,Modesto,California,United States
44304,2485,743,714.7043,1,714.7043,8/31/2011,29958,Millington,Tennessee,United States
44304,2489,748,722.5949,1,722.5949,8/31/2011,29958,Millington,Tennessee,United States
44305,2495,743,714.7043,2,1429.4086,8/31/2011,29825,Austell,Georgia,United States
44306,2507,762,419.4589,3,1258.3767,8/31/2011,29661,Biloxi,Mississippi,United States
44307,2529,760,419.4589,2,838.9178,8/31/2011,29759,Braintree,Massachusetts,United States
44309,2546,770,419.4589,1,419.4589,8/31/2011,29912,Clearwater,Florida,United States
44309,2552,760,419.4589,2,838.9178,8/31/2011,29912,Clearwater,Florida,United States
44312,2572,762,419.4589,1,419.4589,8/31/2011,29606,Everett,Washington,United States
44313,2576,758,874.794,2,1749.588,8/31/2011,29718,Fort Wayne,Indiana,United States
44313,2593,770,419.4589,1,419.4589,8/31/2011,29718,Fort Wayne,Indiana,United States
44314,2600,760,419.4589,3,1258.3767,8/31/2011,29646,Garland,Texas,United States
44314,2604,722,178.5808,4,714.3232,8/31/2011,29646,Garland,Texas,United States
44314,2606,770,419.4589,10,4194.589,8/31/2011,29646,Garland,Texas,United States
44315,2619,760,419.4589,2,838.9178,8/31/2011,29570,Houston,Texas,United States
44315,2620,758,874.794,1,874.794,8/31/2011,29570,Houston,Texas,United States
44316,2628,762,419.4589,3,1258.3767,8/31/2011,29533,Holland,Michigan,United States
44317,2631,758,874.794,3,2624.382,8/31/2011,29992,Las Cruces,New Mexico,United States
44317,2632,770,419.4589,2,838.9178,8/31/2011,29992,Las Cruces,New Mexico,United States
44317,2633,762,419.4589,3,1258.3767,8/31/2011,29992,Las Cruces,New Mexico,United States
44319,2675,748,722.5949,1,722.5949,8/31/2011,29549,Merritt Island,Florida,United States
44483,2848,758,874.794,2,1749.588,10/1/2011,29611,Washougal,Washington,United States
44490,2902,762,419.4589,1,419.4589,10/1/2011,29539,Toronto,Ontario,Canada
44491,2907,760,419.4589,1,419.4589,10/1/2011,29555,Warwick,Rhode Island,United States
44491,2908,758,874.794,2,1749.588,10/1/2011,29555,Warwick,Rhode Island,United States
44491,2909,762,419.4589,2,838.9178,10/1/2011,29555,Warwick,Rhode Island,United States
44492,2911,748,722.5949,2,1445.1898,10/1/2011,29818,Tooele,Utah,United States
44492,2927,743,714.7043,4,2858.8172,10/1/2011,29818,Tooele,Utah,United States
44493,2934,770,419.4589,2,838.9178,10/1/2011,30011,Vero Beach,Florida,United States
44494,2948,760,419.4589,1,419.4589,10/1/2011,29509,Tilton,New Hampshire,United States
44494,2962,770,419.4589,1,419.4589,10/1/2011,29509,Tilton,New Hampshire,United States
44501,3032,758,874.794,1,874.794,10/1/2011,29773,Seattle,Washington,United States
44502,3038,770,419.4589,6,2516.7534,10/1/2011,29961,South Bend,Indiana,United States
44503,3048,758,874.794,2,1749.588,10/1/2011,29554,Southfield,Michigan,United States
44506,3096,770,419.4589,5,2097.2945,10/1/2011,29749,Savannah,Georgia,United States
44506,3108,758,874.794,3,2624.382,10/1/2011,29749,Savannah,Georgia,United States
44508,3132,760,419.4589,4,1677.8356,10/1/2011,29764,San Antonio,Texas,United States
44509,3141,770,419.4589,3,1258.3767,10/1/2011,30117,San Antonio,Texas,United States
44509,3146,762,419.4589,2,838.9178,10/1/2011,30117,San Antonio,Texas,United States
44509,3157,758,874.794,3,2624.382,10/1/2011,30117,San Antonio,Texas,United States
44509,3164,722,178.5808,4,714.3232,10/1/2011,30117,San Antonio,Texas,United States
44513,3180,748,722.5949,1,722.5949,10/1/2011,29582,Redmond,Washington,United States
44513,3187,743,714.7043,3,2144.1129,10/1/2011,29582,Redmond,Washington,United States
44517,3211,722,178.5808,4,714.3232,10/1/2011,30076,Parker,Colorado,United States
44517,3223,758,874.794,1,874.794,10/1/2011,30076,Parker,Colorado,United States
44517,3228,760,419.4589,1,419.4589,10/1/2011,30076,Parker,Colorado,United States
44517,3232,770,419.4589,2,838.9178,10/1/2011,30076,Parker,Colorado,United States
44520,3257,770,419.4589,9,3775.1301,10/1/2011,29703,Ontario,California,United States
44520,3284,722,178.5808,2,357.1616,10/1/2011,29703,Ontario,California,United States
44520,3288,760,419.4589,6,2516.7534,10/1/2011,29703,Ontario,California,United States
44520,3289,758,874.794,9,7873.146,10/1/2011,29703,Ontario,California,United States
44522,3320,760,419.4589,1,419.4589,10/1/2011,30091,North Randall,Ohio,United States
44522,3330,770,419.4589,2,838.9178,10/1/2011,30091,North Randall,Ohio,United States
44522,3334,722,178.5808,1,178.5808,10/1/2011,30091,North Randall,Ohio,United States
44522,3335,758,874.794,2,1749.588,10/1/2011,30091,North Randall,Ohio,United States
44525,3362,758,874.794,2,1749.588,10/1/2011,29510,Nepean,Ontario,Canada
44525,3363,762,419.4589,2,838.9178,10/1/2011,29510,Nepean,Ontario,Canada
44526,3394,770,419.4589,2,838.9178,10/1/2011,29789,Montreal,Quebec,Canada
44530,3417,743,714.7043,3,2144.1129,10/1/2011,29861,Minneapolis,Minnesota,United States
44531,3456,760,419.4589,4,1677.8356,10/1/2011,29724,Milford,Connecticut,United States
44533,3462,722,178.5808,1,178.5808,10/1/2011,29698,Burnaby,British Columbia,Canada
44534,3484,743,714.7043,1,714.7043,10/1/2011,29515,Calgary,Alberta,Canada
44534,3486,748,722.5949,3,2167.7847,10/1/2011,29515,Calgary,Alberta,Canada
44535,3503,760,419.4589,5,2097.2945,10/1/2011,29794,Calgary,Alberta,Canada
44538,3537,760,419.4589,3,1258.3767,10/1/2011,29716,Carson,California,United States
44539,3543,748,722.5949,2,1445.1898,10/1/2011,29830,Calgary,Alberta,Canada
44545,3598,762,419.4589,3,1258.3767,10/1/2011,29866,Dallas,Texas,United States
44546,3602,758,874.794,2,1749.588,10/1/2011,30022,El Cajon,California,United States
44547,3609,758,874.794,8,6998.352,10/1/2011,29705,Etobicoke,Ontario,Canada
44547,3617,762,419.4589,5,2097.2945,10/1/2011,29705,Etobicoke,Ontario,Canada
44550,3651,760,419.4589,1,419.4589,10/1/2011,29906,Ferguson,Missouri,United States
44550,3662,758,874.794,1,874.794,10/1/2011,29906,Ferguson,Missouri,United States
44552,3684,748,722.5949,1,722.5949,10/1/2011,29507,Gulfport,Mississippi,United States
44552,3697,743,714.7043,2,1429.4086,10/1/2011,29507,Gulfport,Mississippi,United States
44557,3751,722,178.5808,1,178.5808,10/1/2011,30095,Houston,Texas,United States
44557,3756,762,419.4589,3,1258.3767,10/1/2011,30095,Houston,Texas,United States
44559,3764,762,419.4589,3,1258.3767,10/1/2011,29791,Indianapolis,Indiana,United States
44559,3774,722,178.5808,2,357.1616,10/1/2011,29791,Indianapolis,Indiana,United States
44559,3778,758,874.794,2,1749.588,10/1/2011,29791,Indianapolis,Indiana,United States
44562,3798,762,419.4589,5,2097.2945,10/1/2011,29963,La Vergne,Tennessee,United States
44562,3811,722,178.5808,3,535.7424,10/1/2011,29963,La Vergne,Tennessee,United States
44563,3813,770,419.4589,2,838.9178,10/1/2011,29617,Lacey,Washington,United States
44563,3837,758,874.794,3,2624.382,10/1/2011,29617,Lacey,Washington,United States
44564,3861,760,419.4589,2,838.9178,10/1/2011,29853,Lake Elsinore,California,United States
44565,3864,770,419.4589,1,419.4589,10/1/2011,29756,Lakeland,Florida,United States
44565,3865,758,874.794,1,874.794,10/1/2011,29756,Lakeland,Florida,United States
44565,3866,760,419.4589,2,838.9178,10/1/2011,29756,Lakeland,Florida,United States
44566,3868,743,714.7043,1,714.7043,10/1/2011,29774,Laredo,Texas,United States
44570,3914,760,419.4589,2,838.9178,10/1/2011,29885,Longview,Washington,United States
44570,3944,762,419.4589,2,838.9178,10/1/2011,29885,Longview,Washington,United States
44740,4116,758,874.794,1,874.794,10/31/2011,29592,Waterbury,Connecticut,United States
44740,4122,760,419.4589,2,838.9178,10/31/2011,29592,Waterbury,Connecticut,United States
44745,4192,748,722.5949,1,722.5949,10/31/2011,29950,Toronto,Ontario,Canada
44747,4209,758,874.794,4,3499.176,10/31/2011,29969,Toronto,Ontario,Canada
44747,4210,770,419.4589,2,838.9178,10/31/2011,29969,Toronto,Ontario,Canada
44749,4227,758,874.794,3,2624.382,10/31/2011,29639,Toronto,Ontario,Canada
44749,4235,722,178.5808,1,178.5808,10/31/2011,29639,Toronto,Ontario,Canada
44752,4283,770,419.4589,3,1258.3767,10/31/2011,29673,San Francisco,California,United States
44754,4289,758,874.794,3,2624.382,10/31/2011,29659,San Antonio,Texas,United States
44755,4303,760,419.4589,1,419.4589,10/31/2011,30090,Round Rock,Texas,United States
44755,4318,762,419.4589,4,1677.8356,10/31/2011,30090,Round Rock,Texas,United States
44755,4319,770,419.4589,1,419.4589,10/31/2011,30090,Round Rock,Texas,United States
44756,4329,760,419.4589,4,1677.8356,10/31/2011,29708,Round Rock,Texas,United States
44756,4339,770,419.4589,3,1258.3767,10/31/2011,29708,Round Rock,Texas,United States
44757,4348,748,722.5949,1,722.5949,10/31/2011,29748,Rio Rancho,New Mexico,United States
44762,4406,743,714.7043,2,1429.4086,10/31/2011,29690,Park City,Utah,United States
44765,4436,762,419.4589,1,419.4589,10/31/2011,29577,Montreal,Quebec,Canada
44765,4437,760,419.4589,2,838.9178,10/31/2011,29577,Montreal,Quebec,Canada
44765,4442,770,419.4589,2,838.9178,10/31/2011,29577,Montreal,Quebec,Canada
44770,4488,760,419.4589,2,838.9178,10/31/2011,29686,Barstow,California,United States
44770,4491,770,419.4589,2,838.9178,10/31/2011,29686,Barstow,California,United States
44771,4494,770,419.4589,2,838.9178,10/31/2011,29921,Beaverton,Oregon,United States
44771,4519,760,419.4589,1,419.4589,10/31/2011,29921,Beaverton,Oregon,United States
44771,4520,722,178.5808,1,178.5808,10/31/2011,29921,Beaverton,Oregon,United States
44772,4539,770,419.4589,3,1258.3767,10/31/2011,29486,Branch,Minnesota,United States
44773,4574,762,419.4589,5,2097.2945,10/31/2011,29740,Brossard,Quebec,Canada
44773,4581,758,874.794,5,4373.97,10/31/2011,29740,Brossard,Quebec,Canada
44775,4593,758,874.794,2,1749.588,10/31/2011,30013,Byron,Georgia,United States
44780,4675,762,419.4589,2,838.9178,10/31/2011,29883,Denver,Colorado,United States
44782,4688,770,419.4589,3,1258.3767,10/31/2011,29581,East Haven,Connecticut,United States
44782,4691,760,419.4589,1,419.4589,10/31/2011,29581,East Haven,Connecticut,United States
44782,4701,722,178.5808,2,357.1616,10/31/2011,29581,East Haven,Connecticut,United States
44783,4706,748,722.5949,1,722.5949,10/31/2011,29834,El Segundo,California,United States
44784,4721,762,419.4589,1,419.4589,10/31/2011,29669,Endicott,New York,United States
44784,4722,770,419.4589,1,419.4589,10/31/2011,29669,Endicott,New York,United States
44787,4731,743,714.7043,2,1429.4086,10/31/2011,29702,Garland,Texas,United States
44789,4760,760,419.4589,1,419.4589,10/31/2011,29498,Hooksett,New Hampshire,United States
44791,4768,722,178.5808,1,178.5808,10/31/2011,29637,Irving,Texas,United States
44795,4808,743,714.7043,3,2144.1129,10/31/2011,29562,La Mesa,California,United States
44796,4816,760,419.4589,3,1258.3767,10/31/2011,29531,Las Vegas,Nevada,United States
44796,4823,762,419.4589,3,1258.3767,10/31/2011,29531,Las Vegas,Nevada,United States
44797,4844,722,178.5808,2,357.1616,10/31/2011,29966,Melville,New York,United States
44797,4851,760,419.4589,10,4194.589,10/31/2011,29966,Melville,New York,United States
44799,4877,743,714.7043,1,714.7043,10/31/2011,29642,Maryville,Tennessee,United States
44801,4894,770,419.4589,3,1258.3767,10/31/2011,29715,Memphis,Tennessee,United States
44801,4897,758,874.794,1,874.794,10/31/2011,29715,Memphis,Tennessee,United States
44801,4903,762,419.4589,1,419.4589,10/31/2011,29715,Memphis,Tennessee,United States
44801,4906,760,419.4589,3,1258.3767,10/31/2011,29715,Memphis,Tennessee,United States
44802,4913,758,874.794,2,1749.588,10/31/2011,29808,Miami,Florida,United States
44802,4915,770,419.4589,2,838.9178,10/31/2011,29808,Miami,Florida,United States
44802,4916,762,419.4589,3,1258.3767,10/31/2011,29808,Miami,Florida,United States
45038,5163,748,722.5949,1,722.5949,12/1/2011,29734,Toronto,Ontario,Canada
45039,5171,722,178.5808,1,178.5808,12/1/2011,29994,Toronto,Ontario,Canada
45039,5174,758,874.794,6,5248.764,12/1/2011,29994,Toronto,Ontario,Canada
45039,5176,760,419.4589,2,838.9178,12/1/2011,29994,Toronto,Ontario,Canada
45039,5178,770,419.4589,4,1677.8356,12/1/2011,29994,Toronto,Ontario,Canada
45040,5186,770,419.4589,1,419.4589,12/1/2011,29565,Trabuco Canyon,California,United States
45046,5215,770,419.4589,1,419.4589,12/1/2011,29682,Redlands,California,United States
45046,5216,762,419.4589,1,419.4589,12/1/2011,29682,Redlands,California,United States
45047,5224,770,405.477,14,5563.14444,12/1/2011,29614,Richmond,British Columbia,Canada
45047,5229,758,874.794,6,5248.764,12/1/2011,29614,Richmond,British Columbia,Canada
45047,5233,760,419.4589,4,1677.8356,12/1/2011,29614,Richmond,British Columbia,Canada
45051,5255,770,419.4589,1,419.4589,12/1/2011,29973,Port Huron,Michigan,United States
45051,5256,758,874.794,2,1749.588,12/1/2011,29973,Port Huron,Michigan,United States
45051,5257,760,419.4589,2,838.9178,12/1/2011,29973,Port Huron,Michigan,United States
45053,5274,762,419.4589,1,419.4589,12/1/2011,29844,Plaistow,New Hampshire,United States
45054,5281,762,419.4589,5,2097.2945,12/1/2011,29596,Ottawa,Ontario,Canada
45054,5282,770,419.4589,3,1258.3767,12/1/2011,29596,Ottawa,Ontario,Canada
45054,5283,758,874.794,5,4373.97,12/1/2011,29596,Ottawa,Ontario,Canada
45055,5291,758,874.794,1,874.794,12/1/2011,29827,Odessa,Missouri,United States
45055,5293,760,419.4589,1,419.4589,12/1/2011,29827,Odessa,Missouri,United States
45057,5314,762,419.4589,1,419.4589,12/1/2011,29824,Montreal,Quebec,Canada
45057,5316,770,419.4589,1,419.4589,12/1/2011,29824,Montreal,Quebec,Canada
45058,5331,770,419.4589,1,419.4589,12/1/2011,29761,Mississauga,Ontario,Canada
45058,5337,758,874.794,1,874.794,12/1/2011,29761,Mississauga,Ontario,Canada
45059,5343,770,419.4589,3,1258.3767,12/1/2011,29489,Modesto,California,United States
45059,5349,762,419.4589,1,419.4589,12/1/2011,29489,Modesto,California,United States
45060,5355,762,419.4589,2,838.9178,12/1/2011,29889,Monrovia,California,United States
45060,5360,770,419.4589,1,419.4589,12/1/2011,29889,Monrovia,California,United States
45060,5371,758,874.794,1,874.794,12/1/2011,29889,Monrovia,California,United States
45062,5399,770,419.4589,1,419.4589,12/1/2011,29661,Biloxi,Mississippi,United States
45062,5402,758,874.794,2,1749.588,12/1/2011,29661,Biloxi,Mississippi,United States
45063,5407,760,419.4589,3,1258.3767,12/1/2011,29759,Braintree,Massachusetts,United States
45063,5408,770,419.4589,1,419.4589,12/1/2011,29759,Braintree,Massachusetts,United States
45063,5412,758,874.794,1,874.794,12/1/2011,29759,Braintree,Massachusetts,United States
45065,5433,758,874.794,2,1749.588,12/1/2011,29912,Clearwater,Florida,United States
45070,5464,770,419.4589,4,1677.8356,12/1/2011,29646,Garland,Texas,United States
45070,5470,762,419.4589,3,1258.3767,12/1/2011,29646,Garland,Texas,United States
45070,5476,722,178.5808,2,357.1616,12/1/2011,29646,Garland,Texas,United States
45071,5481,758,874.794,1,874.794,12/1/2011,29533,Holland,Michigan,United States
45071,5483,760,419.4589,1,419.4589,12/1/2011,29533,Holland,Michigan,United States
45071,5484,762,419.4589,3,1258.3767,12/1/2011,29533,Holland,Michigan,United States
45074,5492,760,419.4589,2,838.9178,12/1/2011,29992,Las Cruces,New Mexico,United States
45074,5506,758,874.794,3,2624.382,12/1/2011,29992,Las Cruces,New Mexico,United States
45077,5523,743,714.7043,1,714.7043,12/1/2011,29958,Millington,Tennessee,United States
45267,5725,770,419.4589,1,419.4589,1/1/2012,29611,Washougal,Washington,United States
45267,5726,758,874.794,3,2624.382,1/1/2012,29611,Washougal,Washington,United States
45270,5747,758,874.794,5,4373.97,1/1/2012,29888,Winston-Salem,North Carolina,United States
45271,5752,758,874.794,3,2624.382,1/1/2012,29555,Warwick,Rhode Island,United States
45275,5775,758,874.794,1,874.794,1/1/2012,30011,Vero Beach,Florida,United States
45275,5776,770,419.4589,5,2097.2945,1/1/2012,30011,Vero Beach,Florida,United States
45277,5790,760,419.4589,1,419.4589,1/1/2012,29509,Tilton,New Hampshire,United States
45277,5796,770,419.4589,1,419.4589,1/1/2012,29509,Tilton,New Hampshire,United States
45280,5818,758,874.794,2,1749.588,1/1/2012,29946,Toronto,Ontario,Canada
45281,5831,758,874.794,1,874.794,1/1/2012,29554,Southfield,Michigan,United States
45283,5838,758,874.794,3,2624.382,1/1/2012,29773,Seattle,Washington,United States
45283,5849,762,419.4589,1,419.4589,1/1/2012,29773,Seattle,Washington,United States
45284,5857,760,419.4589,1,419.4589,1/1/2012,30074,Sillery,Quebec,Canada
45285,5876,758,874.794,4,3499.176,1/1/2012,29961,South Bend,Indiana,United States
45285,5882,760,419.4589,6,2516.7534,1/1/2012,29961,South Bend,Indiana,United States
45286,5886,770,419.4589,2,838.9178,1/1/2012,29865,Simi Valley,California,United States
45286,5887,758,874.794,1,874.794,1/1/2012,29865,Simi Valley,California,United States
45286,5888,760,419.4589,1,419.4589,1/1/2012,29865,Simi Valley,California,United States
45288,5891,770,419.4589,2,838.9178,1/1/2012,29749,Savannah,Georgia,United States
45288,5892,760,419.4589,6,2516.7534,1/1/2012,29749,Savannah,Georgia,United States
45288,5906,762,419.4589,8,3355.6712,1/1/2012,29749,Savannah,Georgia,United States
45290,5928,743,714.7043,1,714.7043,1/1/2012,30056,San Ysidro,California,United States
45291,5946,762,419.4589,5,2097.2945,1/1/2012,30117,San Antonio,Texas,United States
45294,5965,743,714.7043,2,1429.4086,1/1/2012,30107,Reno,Nevada,United States
45294,5968,748,722.5949,1,722.5949,1/1/2012,30107,Reno,Nevada,United States
45296,5985,743,714.7043,1,714.7043,1/1/2012,29582,Redmond,Washington,United States
45297,5992,770,419.4589,1,419.4589,1/1/2012,29675,Randolph,Massachusetts,United States
45298,6002,762,419.4589,2,838.9178,1/1/2012,30076,Parker,Colorado,United States
45298,6012,760,419.4589,1,419.4589,1/1/2012,30076,Parker,Colorado,United States
45300,6048,748,722.5949,1,722.5949,1/1/2012,29624,Orlando,Florida,United States
45301,6065,762,419.4589,2,838.9178,1/1/2012,29703,Ontario,California,United States
45301,6079,758,874.794,2,1749.588,1/1/2012,29703,Ontario,California,United States
45302,6082,760,419.4589,2,838.9178,1/1/2012,30091,North Randall,Ohio,United States
45302,6089,762,419.4589,1,419.4589,1/1/2012,30091,North Randall,Ohio,United States
45305,6109,760,419.4589,4,1677.8356,1/1/2012,29510,Nepean,Ontario,Canada
45305,6111,758,874.794,2,1749.588,1/1/2012,29510,Nepean,Ontario,Canada
45305,6116,762,419.4589,2,838.9178,1/1/2012,29510,Nepean,Ontario,Canada
45306,6132,770,419.4589,2,838.9178,1/1/2012,29789,Montreal,Quebec,Canada
45308,6154,743,714.7043,2,1429.4086,1/1/2012,29861,Minneapolis,Minnesota,United States
45309,6172,722,178.5808,1,178.5808,1/1/2012,29724,Milford,Connecticut,United States
45313,6192,760,419.4589,2,838.9178,1/1/2012,29698,Burnaby,British Columbia,Canada
45313,6193,770,419.4589,7,2936.2123,1/1/2012,29698,Burnaby,British Columbia,Canada
45314,6222,722,178.5808,2,357.1616,1/1/2012,29794,Calgary,Alberta,Canada
45314,6226,762,419.4589,1,419.4589,1/1/2012,29794,Calgary,Alberta,Canada
45317,6254,770,419.4589,4,1677.8356,1/1/2012,29716,Carson,California,United States
45317,6258,760,419.4589,4,1677.8356,1/1/2012,29716,Carson,California,United States
45318,6269,743,714.7043,1,714.7043,1/1/2012,29742,Chehalis,Washington,United States
45318,6273,748,722.5949,1,722.5949,1/1/2012,29742,Chehalis,Washington,United States
45322,6310,758,874.794,3,2624.382,1/1/2012,29866,Dallas,Texas,United States
45323,6329,770,419.4589,3,1258.3767,1/1/2012,29705,Etobicoke,Ontario,Canada
45323,6339,758,874.794,7,6123.558,1/1/2012,29705,Etobicoke,Ontario,Canada
45326,6353,758,874.794,1,874.794,1/1/2012,29906,Ferguson,Missouri,United States
45331,6399,762,419.4589,2,838.9178,1/1/2012,29846,Hollywood,Florida,United States
45332,6422,762,419.4589,1,419.4589,1/1/2012,30095,Houston,Texas,United States
45333,6429,762,419.4589,2,838.9178,1/1/2012,29731,Indianapolis,Indiana,United States
45335,6444,758,874.794,6,5248.764,1/1/2012,29791,Indianapolis,Indiana,United States
45335,6457,770,419.4589,2,838.9178,1/1/2012,29791,Indianapolis,Indiana,United States
45337,6478,760,419.4589,2,838.9178,1/1/2012,29963,La Vergne,Tennessee,United States
45337,6479,758,874.794,4,3499.176,1/1/2012,29963,La Vergne,Tennessee,United States
45337,6482,722,178.5808,1,178.5808,1/1/2012,29963,La Vergne,Tennessee,United States
45338,6495,760,419.4589,4,1677.8356,1/1/2012,29617,Lacey,Washington,United States
45343,6560,743,714.7043,2,1429.4086,1/1/2012,29511,Loveland,Colorado,United States
45344,6574,760,419.4589,1,419.4589,1/1/2012,29885,Longview,Washington,United States
45344,6578,762,419.4589,2,838.9178,1/1/2012,29885,Longview,Washington,United States
45516,6754,770,419.4589,4,1677.8356,1/29/2012,30106,Arlington,Texas,United States
45520,6797,760,419.4589,4,1677.8356,1/29/2012,29967,West Chicago,Illinois,United States
45521,6816,743,714.7043,2,1429.4086,1/29/2012,29622,Tacoma,Washington,United States
45521,6817,748,722.5949,1,722.5949,1/29/2012,29622,Tacoma,Washington,United States
45522,6823,760,419.4589,3,1258.3767,1/29/2012,29714,Vancouver,British Columbia,Canada
45525,6855,760,419.4589,2,838.9178,1/29/2012,29969,Toronto,Ontario,Canada
45525,6856,762,419.4589,2,838.9178,1/29/2012,29969,Toronto,Ontario,Canada
45525,6859,770,419.4589,2,838.9178,1/29/2012,29969,Toronto,Ontario,Canada
45527,6882,758,874.794,3,2624.382,1/29/2012,29639,Toronto,Ontario,Canada
45531,6913,758,874.794,1,874.794,1/29/2012,29673,San Francisco,California,United States
45531,6914,762,419.4589,1,419.4589,1/29/2012,29673,San Francisco,California,United States
45533,6931,762,419.4589,1,419.4589,1/29/2012,29859,San Antonio,Texas,United States
45534,6941,748,722.5949,1,722.5949,1/29/2012,29748,Rio Rancho,New Mexico,United States
45535,6945,758,874.794,2,1749.588,1/29/2012,29708,Round Rock,Texas,United States
45535,6946,762,419.4589,4,1677.8356,1/29/2012,29708,Round Rock,Texas,United States
45535,6953,770,419.4589,2,838.9178,1/29/2012,29708,Round Rock,Texas,United States
45535,6959,760,419.4589,2,838.9178,1/29/2012,29708,Round Rock,Texas,United States
45536,6963,770,419.4589,1,419.4589,1/29/2012,30090,Round Rock,Texas,United States
45536,6964,760,419.4589,3,1258.3767,1/29/2012,30090,Round Rock,Texas,United States
45538,6989,762,419.4589,1,419.4589,1/29/2012,29651,Racine,Wisconsin,United States
45544,7036,770,419.4589,1,419.4589,1/29/2012,29681,Myrtle Beach,South Carolina,United States
45545,7040,762,419.4589,1,419.4589,1/29/2012,29577,Montreal,Quebec,Canada
45548,7067,762,419.4589,2,838.9178,1/29/2012,29686,Barstow,California,United States
45549,7070,770,419.4589,6,2516.7534,1/29/2012,29921,Beaverton,Oregon,United States
45550,7092,770,419.4589,1,419.4589,1/29/2012,29486,Branch,Minnesota,United States
45550,7111,758,874.794,4,3499.176,1/29/2012,29486,Branch,Minnesota,United States
45551,7118,758,874.794,4,3499.176,1/29/2012,30013,Byron,Georgia,United States
45555,7160,743,714.7043,2,1429.4086,1/29/2012,29525,City Of Commerce,California,United States
45556,7181,762,419.4589,6,2516.7534,1/29/2012,29746,Cincinnati,Ohio,United States
45556,7190,760,419.4589,5,2097.2945,1/29/2012,29746,Cincinnati,Ohio,United States
45557,7199,770,419.4589,2,838.9178,1/29/2012,29883,Denver,Colorado,United States
45557,7207,760,419.4589,1,419.4589,1/29/2012,29883,Denver,Colorado,United States
45561,7230,758,874.794,3,2624.382,1/29/2012,29581,East Haven,Connecticut,United States
45561,7239,762,419.4589,2,838.9178,1/29/2012,29581,East Haven,Connecticut,United States
45564,7258,748,722.5949,2,1445.1898,1/29/2012,29710,Fernley,Nevada,United States
45568,7280,770,419.4589,1,419.4589,1/29/2012,29637,Irving,Texas,United States
45568,7282,760,419.4589,1,419.4589,1/29/2012,29637,Irving,Texas,United States
45568,7286,758,874.794,2,1749.588,1/29/2012,29637,Irving,Texas,United States
45571,7316,743,714.7043,3,2144.1129,1/29/2012,29562,La Mesa,California,United States
45572,7334,760,419.4589,4,1677.8356,1/29/2012,29531,Las Vegas,Nevada,United States
45574,7345,743,714.7043,1,714.7043,1/29/2012,29642,Maryville,Tennessee,United States
45575,7349,760,419.4589,5,2097.2945,1/29/2012,29966,Melville,New York,United States
45575,7354,758,874.794,2,1749.588,1/29/2012,29966,Melville,New York,United States
45575,7361,762,419.4589,1,419.4589,1/29/2012,29966,Melville,New York,United States
45575,7366,722,178.5808,3,535.7424,1/29/2012,29966,Melville,New York,United States
45577,7380,762,419.4589,4,1677.8356,1/29/2012,29715,Memphis,Tennessee,United States
45577,7391,770,419.4589,2,838.9178,1/29/2012,29715,Memphis,Tennessee,United States
45578,7403,762,419.4589,1,419.4589,1/29/2012,29808,Miami,Florida,United States
45578,7404,770,419.4589,2,838.9178,1/29/2012,29808,Miami,Florida,United States
45779,7610,748,722.5949,1,722.5949,2/29/2012,29825,Austell,Georgia,United States
45780,7623,743,714.7043,2,1429.4086,2/29/2012,29734,Toronto,Ontario,Canada
45781,7647,762,419.4589,9,3775.1301,2/29/2012,29994,Toronto,Ontario,Canada
45781,7652,770,419.4589,5,2097.2945,2/29/2012,29994,Toronto,Ontario,Canada
45781,7654,760,419.4589,4,1677.8356,2/29/2012,29994,Toronto,Ontario,Canada
45782,7662,743,714.7043,2,1429.4086,2/29/2012,29580,Seattle,Washington,United States
45782,7675,748,722.5949,1,722.5949,2/29/2012,29580,Seattle,Washington,United States
45786,7716,722,178.5808,5,892.904,2/29/2012,29614,Richmond,British Columbia,Canada
